date,r_pct,sigma_pct,VaR_5,VaR_1
2023-07-25,0.28107195758391,0.6119267135392139,-0.9718213318713178,-1.4013074386769528
2023-07-26,-0.015545097867600001,0.5904786194921742,-0.9365800891500472,-1.3510126638792894
2023-07-27,-0.64453930551966,0.5648599502613783,-0.894486197796422,-1.2909380858420607
2023-07-28,0.98293758104333,0.5992784106733413,-0.9510389765566329,-1.371647761559885
2023-07-31,0.1467635436569,0.6741400943275606,-1.0740437880049232,-1.5471948993197808
2023-08-01,-0.26686453076827,0.6386961570153964,-1.0158060539164773,-1.4640805283575815
2023-08-02,-1.3936200638335399,0.6167833505716797,-0.9798012448694082,-1.4126960247809741
2023-08-03,-0.25512254502917,0.7951335415668013,-1.2728474407905581,-1.8309188594788648
2023-08-04,-0.5314169373939099,0.7514956693130748,-1.2011462982759564,-1.7285900953081714
2023-08-07,0.8983618964856801,0.7363821149659068,-1.1763133021150145,-1.6931495190678796
2023-08-08,-0.42272051000579997,0.7642698282037557,-1.2221354469172874,-1.758544898901782
2023-08-09,-0.70636191020465,0.7366119301062087,-1.1766909100797427,-1.693688424795411
2023-08-10,0.02506825210808,0.7457608629991233,-1.1917234702695987,-1.7151422434181234
2023-08-11,-0.10702648992281999,0.7001062209427887,-1.1167085846330786,-1.608084248630554
2023-08-14,0.57340048794181,0.6621153348414195,-1.0542859733111514,-1.5189974021890273
2023-08-15,-1.16181393960967,0.6587425719560285,-1.048744205579964,-1.5110884313781654
2023-08-16,-0.75840817926238,0.7685784204748433,-1.2292148706497354,-1.7686483457392512
2023-08-17,-0.7742811377529,0.7792001970682477,-1.2466674520417376,-1.7935559137751207
2023-08-18,-0.01487178839578,0.7901365664354806,-1.2646369390513916,-1.8192011871137537
2023-08-21,0.68556348598001,0.7394422304089856,-1.181341360591825,-1.700325346287163
2023-08-22,-0.27813310465454,0.7364265077420452,-1.176386243635857,-1.693253618046261
2023-08-23,1.09843307107908,0.7017238395982451,-1.1193664847496283,-1.6118774885243294
2023-08-24,-1.35493539840076,0.7729007156348189,-1.2363168095218608,-1.7787839252086077
2023-08-25,0.6695501060296001,0.8922459208192977,-1.4324122450557495,-2.0586428350385355
2023-08-28,0.62450785941958,0.8633582529497755,-1.3849470804211423,-1.9909026084831674
2023-08-29,1.44040687120572,0.834085359829113,-1.3368489543425939,-1.9222590467778324
2023-08-30,0.38258541811924,0.9404816694155884,-1.5116681323339336,-2.171753403629221
2023-08-31,-0.15982129743399,0.8823608079188587,-1.4161700716352348,-2.0354627088190838
2023-09-01,0.17975127655187,0.8241017440842274,-1.3204449314522722,-1.8988479360071424
2023-09-05,-0.42029978213822,0.7711989482771269,-1.2335206451458547,-1.7747933605539854
2023-09-06,-0.69960144914311,0.742344737895805,-1.1861104543219705,-1.7071315902395605
2023-09-07,-0.32164331157336,0.7495057736991321,-1.1978767119823144,-1.7239238834035326
2023-09-08,0.14256060622575,0.7159362322692127,-1.1427187872278386,-1.6452048828911463
2023-09-11,0.67009514981357,0.6751280529259561,-1.0756670972224351,-1.5495116159057274
2023-09-12,-0.57121690230044,0.6814372170932597,-1.0860336493878933,-1.5643063100291343
2023-09-13,0.12408621175339,0.6825634479337208,-1.0878841529488075,-1.5669472685388717
2023-09-14,0.83945855336668,0.6455404331694962,-1.0270518455783861,-1.4801300349975888
2023-09-15,-1.2234145842493,0.6830261853865491,-1.0886444742554737,-1.5680323661670994
2023-09-18,0.07210276941744,0.7993343531671769,-1.2797497707090342,-1.8407695656975587
2023-09-19,-0.21533273615332002,0.7474818595717705,-1.1945512300605676,-1.7191778996801208
2023-09-20,-0.9439204206291401,0.7078154090810063,-1.129375508312498,-1.6261619333159203
2023-09-21,-1.6536918318488198,0.7611431650447543,-1.2169980442626571,-1.7512130204092113
2023-09-22,-0.22982374027602,0.9543571301970407,-1.5344668239191246,-2.204290708514513
2023-09-25,0.40149942038069997,0.8904472821340131,-1.4294569119461054,-2.0544251116631926
2023-09-26,-1.48441654822644,0.8395197180413612,-1.3457781177625296,-1.935002361957979
2023-09-27,0.0229287772294,0.9684611524371749,-1.5576410635518239,-2.2373639793027253
2023-09-28,0.58758771430014,0.8975119239282314,-1.4410647851521277,-2.0709913653959067
2023-09-29,-0.27132596482903,0.859895266137025,-1.3792570662622599,-1.982782066793422
2023-10-02,0.007936440615274876,0.8091024494483865,-1.2957996747805038,-1.8636752934320533
2023-10-03,-1.3839395863447699,0.7560375722614328,-1.2086090734702695,-1.7392406447434503
2023-10-04,0.80770476078289,0.8867251968299295,-1.423341174513082,-2.045696996160901
2023-10-05,-0.13048811469964,0.8744973090121714,-1.4032496007998663,-2.017023172617586
2023-10-06,1.17456420939614,0.8162424695151297,-1.307531401602243,-1.880418305679205
2023-10-09,0.62840681193883,0.8744507806285101,-1.4031731502743119,-2.0169140657397064
2023-10-10,0.51944760999855,0.8439638347542638,-1.3530802209432398,-1.9454236072565012
2023-10-11,0.42838195000952994,0.807707462903643,-1.2935075802331566,-1.8604041153982491
2023-10-12,-0.62660249406558,0.7691633306618553,-1.2301759332889342,-1.7700199327002235
2023-10-13,-0.50314956602193,0.7621686318794982,-1.218682983052396,-1.753617692050561
2023-10-16,1.05386423025901,0.7424366952204564,-1.1862615488850086,-1.707347225853811
2023-10-17,-0.009824987944462292,0.7955137117092992,-1.273472096213915,-1.8318103406361086
2023-10-18,-1.34904082511511,0.7441458070368234,-1.1890697808997641,-1.7113550129196304
2023-10-19,-0.85190323280581,0.8704953515489509,-1.3966740069959487,-2.0076387700258658
2023-10-20,-1.2665149196156,0.8759412186592861,-1.4056220806216142,-2.020409073032352
2023-10-23,-0.16869920654353998,0.9502259036909043,-1.5276788288777008,-2.1946031760788305
2023-10-24,0.72395235196296,0.8845231305348206,-1.419722971766299,-2.040533253958021
